date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2016-03-17,sz.300295,30.8861589000,33.3746172000,30.8666415800,32.8866842000,30.7105030200,9340181,309067552.0000,2,6.105006,1,7.086100,51.591197,10.080354,65.850858,7.445031,0
2016-03-18,sz.300295,33.6771356600,35.7752475600,33.1892026600,35.2873145600,32.8866842000,13893639,492544032.0000,2,9.081275,1,7.299700,55.357202,10.816190,70.657775,7.988496,0
2016-03-21,sz.300295,35.6971782800,36.6144923200,35.1409346600,36.0972833400,35.2873145600,14059426,515378208.0000,2,9.189638,1,2.295400,56.627845,11.064460,72.279621,8.171861,0
2016-03-22,sz.300295,35.9118688000,39.5225730000,35.2287626000,38.0685326600,36.0972833400,15261147,578145472.0000,2,9.975116,1,5.460900,59.720256,11.668683,76.226765,8.618121,0
2016-03-23,sz.300295,37.0829080000,40.8692680800,37.0829080000,39.9421953800,38.0685326600,14325166,574826912.0000,2,9.363333,1,4.921800,62.659576,12.242994,79.978505,9.042289,0
2016-03-24,sz.300295,39.0346400000,39.4737797000,37.9123941000,38.1563606000,39.9421953800,13373432,529897296.0000,2,8.741253,1,-4.471100,59.858036,11.695604,76.402628,8.638004,0
2016-03-25,sz.300295,37.8050488400,38.3905684400,36.6925616000,37.7464968800,38.1563606000,8775572,336144496.0000,2,5.735962,1,-1.074200,59.215060,11.569973,75.581935,8.545217,0
2016-03-28,sz.300295,38.0490153400,38.7321215400,36.4973884000,36.7706308800,37.7464968800,8834512,341164064.0000,2,5.774486,1,-2.585300,57.684164,11.270853,73.627903,8.324296,0
2016-03-29,sz.300295,36.6925616000,36.9658040800,35.5312810600,36.0484900400,36.7706308800,7193694,266659032.0000,2,4.702001,1,-1.963900,56.551301,11.049504,72.181920,8.160815,0
2016-03-30,sz.300295,36.4485951000,38.4003271000,36.4485951000,38.3027405000,36.0484900400,9063135,346704688.0000,2,5.923921,1,6.253400,60.087671,11.740472,76.695732,8.671142,0
2016-03-31,sz.300295,38.5271896800,38.9565707200,37.6586689400,37.7660142000,38.3027405000,9215724,361319680.0000,2,6.023657,1,-1.401300,59.245678,11.575955,75.621015,8.549635,0
2016-04-01,sz.300295,37.2292879000,37.3854264600,36.1265593200,36.7511135600,37.7660142000,7706686,288938224.0000,2,5.037307,1,-2.687300,57.653546,11.264870,73.588823,8.319878,0
2016-04-05,sz.300295,36.7608722200,38.5271896800,36.2534219000,38.1075673000,36.7511135600,7910669,304582544.0000,2,5.170637,1,3.690900,59.781491,11.680648,76.304926,8.626958,0
2016-04-06,sz.300295,37.7660142000,38.5174310200,37.3561504800,37.8343248200,38.1075673000,6157431,239199278.0000,2,4.024671,1,-0.717000,59.352840,11.596894,75.757797,8.565100,0
2016-04-07,sz.300295,38.0490153400,38.2344298800,36.2339045800,36.2826978800,37.8343248200,6572483,250257330.0000,2,4.295960,1,-4.101100,56.918716,11.121293,72.650887,8.213836,0
2016-04-08,sz.300295,35.8045235400,36.0777660200,35.2287626000,35.8142822000,36.2826978800,5349745,195672356.0000,2,3.496744,1,-1.291000,56.183886,10.977715,71.712952,8.107794,0
2016-04-11,sz.300295,36.1070420000,36.8682174800,36.1070420000,36.4583537600,35.8142822000,6107852,228712864.0000,2,3.992264,1,1.798400,57.194277,11.175134,73.002613,8.253601,0
2016-04-12,sz.300295,36.4583537600,36.5169057200,35.1506933200,35.6581436400,36.4583537600,5921061,215538026.0000,2,3.870173,1,-2.194900,55.938942,10.929856,71.400307,8.072446,0
2016-04-13,sz.300295,35.8923514800,37.5708410000,35.8923514800,36.7511135600,35.6581436400,8820264,333894256.0000,2,5.765173,1,3.065100,57.653546,11.264870,73.588823,8.319878,0
2016-04-14,sz.300295,36.8389415000,37.5513236800,36.4681124200,37.2780812000,36.7511135600,6472892,245942781.0000,2,4.230865,1,1.433900,58.480230,11.426395,74.643999,8.439175,0
2016-04-15,sz.300295,37.1317013000,37.2780812000,36.4095604600,36.8389415000,37.2780812000,5589194,210597787.0000,2,3.653255,1,-1.178000,57.385262,11.302750,81.633957,7.915004,0
2016-04-18,sz.300295,36.1168006600,36.3802844800,35.3458665200,35.5215224000,36.8389415000,5332690,195003984.0000,2,3.485597,1,-3.576200,55.333073,10.898545,78.714597,7.631951,0
2016-04-19,sz.300295,35.7166956000,36.0972833400,35.4239358000,35.9118688000,35.5215224000,3866041,141622575.0000,2,2.526954,1,1.098900,55.941129,11.018310,79.579593,7.715819,0
2016-04-20,sz.300295,35.9118688000,36.0972833400,32.5939244000,33.1404093600,35.9118688000,7329141,255594300.0000,2,4.790533,1,-7.717400,51.623933,10.167984,73.438124,7.120359,0
2016-04-21,sz.300295,32.7890976000,33.5502730800,32.2621299600,32.4963378000,33.1404093600,4202529,142265154.0000,2,2.746892,1,-1.943500,50.620641,9.970373,72.010881,6.981977,0
2016-04-22,sz.300295,32.4865791400,32.9842708000,32.2230953200,32.9842708000,32.4963378000,3187573,106817696.0000,2,2.083488,1,1.501500,51.380711,10.120078,73.092126,7.086812,0
2016-04-25,sz.300295,32.8866842000,32.8866842000,31.5204718000,32.2133366600,32.9842708000,3463603,113519857.0000,2,2.263909,1,-2.337300,51.002253,9.786883,44.549410,6.718881,0
2016-04-26,sz.300295,32.2523713000,32.9159601800,31.9791288200,32.8866842000,32.2133366600,3437389,114317991.0000,2,2.246774,1,2.090300,52.068340,9.991456,45.480616,6.859324,0
2016-04-27,sz.300295,33.1696853400,33.1696853400,32.3011646000,32.4280271800,32.8866842000,3318803,111504653.0000,2,2.169263,1,-1.394700,51.342165,9.852109,44.846316,6.763660,0
2016-04-28,sz.300295,32.5939244000,32.7890976000,31.2277120000,32.7695802800,32.4280271800,3844915,126766623.0000,2,2.513145,1,1.053300,51.882934,9.955878,45.318667,6.834899,0
2016-04-29,sz.300295,32.3792338800,32.9842708000,32.1059914000,32.5744070800,32.7695802800,3011327,100647423.0000,2,1.968288,1,-0.595600,51.573923,9.896582,45.048752,6.794191,0
2016-05-03,sz.300295,32.5841657400,35.1019000200,32.0084048000,34.7310709400,32.5744070800,5683449,199678389.0000,2,3.714863,1,6.620700,54.988494,10.551808,48.031309,7.244016,0
2016-05-04,sz.300295,34.6139670200,35.2092452800,34.1748273200,34.3797591800,34.7310709400,5571384,198331719.0000,2,3.641614,1,-1.011500,54.432274,10.445074,47.545463,7.170742,0
2016-05-05,sz.300295,34.1553100000,35.0921413600,34.0674820600,34.8091402200,34.3797591800,3566263,127001838.0000,2,2.331010,1,1.248900,55.112098,10.575526,48.139275,7.260299,0
2016-05-06,sz.300295,35.0140720800,35.3751425000,32.6915110000,32.7793389400,34.8091402200,5818976,202697035.0000,2,3.803447,1,-5.831200,51.898384,9.958843,45.332163,6.836935,0
2016-05-09,sz.300295,32.4573031600,32.4573031600,31.2569879800,31.4814371600,32.7793389400,4210827,136706273.0000,2,2.752315,1,-3.959500,49.843462,9.564521,43.537231,6.566225,0
2016-05-10,sz.300295,31.4814371600,31.8717835600,31.3155399400,31.4716785000,31.4814371600,2324559,75174780.0000,2,1.519397,1,-0.031000,49.828011,9.561557,43.523735,6.564190,0
2016-05-11,sz.300295,31.7741969600,31.9108182000,30.9739868400,31.1106080800,31.4716785000,2577961,82890066.0000,2,1.685028,1,-1.147300,49.256341,9.451858,43.024393,6.488880,0
2016-05-12,sz.300295,29.4711532000,30.4372605400,29.1491174200,30.1152247600,31.1106080800,3835267,117234746.0000,2,2.506839,1,-3.199500,47.680385,9.149446,41.647828,6.281268,0
2016-05-13,sz.300295,30.1152247600,30.1152247600,30.1152247600,30.1152247600,30.1152247600,0,0.0000,2,,0,0.000000,47.680385,9.149446,41.647828,6.281268,0
2016-05-16,sz.300295,30.1152247600,30.1152247600,30.1152247600,30.1152247600,30.1152247600,0,0.0000,2,,0,0.000000,47.680385,9.149446,41.647828,6.281268,0
2016-05-17,sz.300295,30.1152247600,30.1152247600,30.1152247600,30.1152247600,30.1152247600,0,0.0000,2,,0,0.000000,47.680385,9.149446,41.647828,6.281268,0
2016-05-18,sz.300295,30.1152247600,30.1152247600,30.1152247600,30.1152247600,30.1152247600,0,0.0000,2,,0,0.000000,47.680385,9.149446,41.647828,6.281268,0
2016-05-19,sz.300295,30.1152247600,30.1152247600,30.1152247600,30.1152247600,30.1152247600,0,0.0000,2,,0,0.000000,47.680385,9.149446,41.647828,6.281268,0
2016-05-20,sz.300295,30.1152247600,30.1152247600,30.1152247600,30.1152247600,30.1152247600,0,0.0000,2,,0,0.000000,47.680385,9.149446,41.647828,6.281268,0
2016-05-23,sz.300295,30.7397790000,31.5107131400,30.2518460000,30.4958125000,30.1152247600,4992864,157055007.0000,2,3.263477,1,1.263800,48.282957,9.265074,42.174162,6.360649,0
2016-05-24,sz.300295,30.4958125000,30.4958125000,29.6272917600,30.0078795000,30.4958125000,3090585,94680168.0000,2,2.020094,1,-1.600000,47.510429,9.116833,41.499375,6.258879,0
2016-05-25,sz.300295,30.2518460000,32.9842708000,30.0761901200,31.0910907600,30.0078795000,6956491,224323090.0000,2,4.546959,1,3.609800,49.225440,9.445928,42.997401,6.484809,0
2016-05-26,sz.300295,30.7397790000,31.4131265400,29.7736716600,31.2765053000,31.0910907600,5079406,158956693.0000,2,3.320043,1,0.596400,49.519000,9.502260,43.253820,6.523482,0
2016-05-27,sz.300295,30.8276069400,30.8373656000,30.1542594000,30.4079845600,31.2765053000,6253287,195479584.0000,2,4.087325,1,-2.776900,48.143902,9.238391,42.052700,6.342331,0
2016-05-30,sz.300295,29.9590862000,30.1445007400,29.3930839200,29.8614996000,30.4079845600,4403169,134466666.0000,2,2.878036,1,-1.797200,47.278671,9.072361,41.296939,6.228348,0
2016-05-31,sz.300295,30.0371554800,31.9986461400,29.9493275400,31.8620249000,29.8614996000,9373870,299807920.0000,2,6.127026,1,6.699300,50.446033,9.680150,44.063564,6.645606,0
2016-06-01,sz.300295,31.8620249000,32.2523713000,31.5204718000,31.7156450000,31.8620249000,8250873,269180960.0000,2,5.393003,1,-0.459400,50.214275,9.635677,43.861128,6.615075,0
2016-06-02,sz.300295,31.3545745800,32.1645433600,31.3545745800,32.1059914000,31.7156450000,7352317,239869226.0000,2,4.805682,1,1.230800,50.832297,9.754270,44.400957,6.696492,0
2016-06-03,sz.300295,32.1547847000,33.3258239000,31.9108182000,32.7890976000,32.1059914000,10999009,366695360.0000,2,7.189263,1,2.127700,51.913835,9.961808,45.345659,6.838970,0
2016-06-06,sz.300295,32.7890976000,32.7890976000,31.9108182000,32.2133366600,32.7890976000,7505874,247837248.0000,2,4.906051,1,-1.756000,51.002253,9.786883,44.549410,6.718881,0
2016-06-07,sz.300295,32.1059914000,32.1743020200,31.6961276800,32.1059914000,32.2133366600,4580864,149979238.0000,2,2.994182,1,-0.333200,50.832297,9.754270,44.400957,6.696492,0
2016-06-08,sz.300295,31.9498528400,32.1059914000,31.5790237600,31.8229902600,32.1059914000,4308263,140564171.0000,2,2.816002,1,-0.881500,50.384231,9.668290,44.009581,6.637465,0
2016-06-13,sz.300295,31.2277120000,31.2277120000,29.4516358800,29.4613945400,31.8229902600,6382172,199858981.0000,2,4.171568,1,-7.421000,46.645199,8.950803,40.743614,6.144896,0
2016-06-14,sz.300295,29.2759800000,29.9395688800,29.1296001000,29.6565677400,29.4613945400,3200951,96928429.0000,2,2.092232,1,0.662500,46.954210,9.010099,41.013529,6.185604,0
2016-06-15,sz.300295,29.2467040200,30.8276069400,28.9832202000,30.6031577600,29.6565677400,8628118,266563357.0000,2,5.639581,1,3.191800,48.452913,9.297687,42.322615,6.383039,0
2016-06-16,sz.300295,30.3396739400,30.4177432200,29.4711532000,29.6468090800,30.6031577600,9586947,292787728.0000,2,6.266299,1,-3.125000,46.938759,9.007135,41.000033,6.183569,0
2016-06-17,sz.300295,29.5687398000,30.5933991000,29.5687398000,29.8614996000,29.6468090800,6339891,195120908.0000,2,4.143932,1,0.724200,47.278671,9.072361,41.296939,6.228348,0
2016-06-20,sz.300295,29.8614996000,30.0566728000,28.8953922600,29.5199465000,29.8614996000,7575999,227023475.0000,2,4.951887,1,-1.143800,46.737902,8.968592,40.824588,6.157108,0
2016-06-21,sz.300295,29.7834303200,30.1542594000,29.2954973200,29.4321185600,29.5199465000,7036968,214985710.0000,2,4.599561,1,-0.297500,46.598847,8.941908,40.703127,6.138790,0
2016-06-22,sz.300295,29.1491174200,30.1737767200,29.1393587600,30.1737767200,29.4321185600,6353884,193975348.0000,2,4.153078,1,2.519900,47.773089,9.167235,41.728802,6.293481,0
2016-06-23,sz.300295,30.5250884800,30.5933991000,29.9102929000,30.3884672400,30.1737767200,7122724,221269403.0000,2,4.655613,1,0.711500,48.113001,9.232461,42.025709,6.338260,0
2016-06-24,sz.300295,30.3591912600,30.5933991000,28.8661162800,29.8127063000,30.3884672400,7835693,240092178.0000,2,5.121630,1,-1.894700,47.201418,9.057537,41.229460,6.218171,0
2016-06-27,sz.300295,29.5199465000,31.2081946800,29.4711532000,31.2081946800,29.8127063000,11879758,372215104.0000,2,7.764945,1,4.680900,49.410846,9.481506,43.159350,6.509234,0
2016-06-28,sz.300295,31.0227801400,31.7741969600,30.8373656000,31.6180584000,31.2081946800,11715722,376011936.0000,2,7.657727,1,1.313300,50.059769,9.606029,43.726171,6.594721,0
2016-06-29,sz.300295,31.6180584000,31.8132316000,31.0227801400,31.2862639600,31.6180584000,8964680,288043056.0000,2,5.859568,1,-1.049400,49.534451,9.505225,43.267316,6.525517,0
2016-06-30,sz.300295,31.2081946800,32.0767154200,31.0813321000,31.7156450000,31.2862639600,9856955,318629280.0000,2,5.662133,1,1.372400,50.214275,9.635677,43.861128,6.615075,0
2016-07-01,sz.300295,31.6961276800,31.9010595400,31.0520561200,31.1789187000,31.7156450000,7883842,253515499.0000,2,4.528717,1,-1.692300,49.364495,9.472612,43.118863,6.503128,0
2016-07-04,sz.300295,31.0325388000,32.0084048000,30.9447108600,31.8327489200,31.1789187000,9647230,312433744.0000,2,5.541661,1,2.097000,50.399681,9.671255,44.023077,6.639500,0
2016-07-05,sz.300295,32.1059914000,32.1450260400,31.2960226200,31.6375757200,31.8327489200,7126066,230948102.0000,2,4.093428,1,-0.613100,50.090670,9.611959,43.753162,6.598792,0
2016-07-06,sz.300295,31.4228852000,32.2523713000,31.3057812800,32.1938193400,31.6375757200,10991664,358484304.0000,2,6.313944,1,1.758200,50.971352,9.780954,44.522419,6.714810,0
2016-07-07,sz.300295,32.0669567600,32.2035780000,31.2862639600,31.6961276800,32.1938193400,8683250,281910240.0000,2,4.987922,1,-1.545900,50.183374,9.629748,43.834137,6.611004,0
2016-07-08,sz.300295,31.5692651000,32.1645433600,31.3350572600,31.9400941800,31.6961276800,7725074,251691380.0000,2,4.437516,1,0.769700,50.569637,9.703868,44.171530,6.661890,0
2016-07-11,sz.300295,32.0084048000,32.1840606800,31.4424025200,31.5204718000,31.9400941800,7909905,257718988.0000,2,4.543689,1,-1.313800,49.905264,9.576381,43.591213,6.574367,0
2016-07-12,sz.300295,31.4521611800,32.1059914000,30.5446058000,31.7741969600,31.5204718000,9940049,319184800.0000,2,5.709865,1,0.805000,50.306978,9.653466,43.942102,6.627288,0
2016-07-13,sz.300295,31.7839556200,33.8137569000,31.7058863400,33.3550998800,31.7741969600,18390540,623437856.0000,2,10.564083,1,4.975400,52.809967,10.133768,46.128411,6.957024,0
2016-07-14,sz.300295,33.0135467800,33.2184786400,32.7110283200,33.1208920400,33.3550998800,8637171,291942976.0000,2,4.961452,1,-0.702200,52.439154,10.062612,45.804513,6.908174,0
2016-07-15,sz.300295,33.2184786400,33.3063065800,32.5256137800,32.7793389400,33.1208920400,5655648,190232919.0000,2,3.248775,1,-1.031200,51.898384,9.958843,45.332163,6.836935,0
2016-07-18,sz.300295,32.7695802800,32.7695802800,32.0279221200,32.3987512000,32.7793389400,5942974,197399352.0000,2,3.413824,1,-1.161100,51.295813,9.843215,44.805829,6.757554,0
2016-07-19,sz.300295,32.3987512000,33.3550998800,32.3987512000,33.1599266800,32.3987512000,8325835,280586544.0000,2,4.782612,1,2.349400,52.500956,10.074471,45.858496,6.916316,0
2016-07-20,sz.300295,32.9842708000,33.3355825600,32.6915110000,32.7012696600,33.1599266800,6081606,205555762.0000,2,3.493459,1,-1.383200,51.774780,9.935124,45.224197,6.820651,0
2016-07-21,sz.300295,32.4768204800,33.6185837000,32.4768204800,32.8183735800,32.7012696600,8890548,301290544.0000,2,5.107000,1,0.358100,51.960187,9.970702,45.386146,6.845076,0
2016-07-22,sz.300295,32.8378909000,33.4526864800,32.6134417200,33.1013747200,32.8183735800,8977427,304692384.0000,2,5.156906,1,0.862300,52.408252,10.056682,45.777522,6.904103,0
2016-07-25,sz.300295,32.9647534800,33.8625502000,32.7695802800,33.0818574000,33.1013747200,8759451,299407264.0000,2,5.031694,1,-0.059000,52.377351,10.050752,45.750531,6.900032,0
2016-07-26,sz.300295,33.0233054400,33.5502730800,33.0233054400,33.5502730800,33.0818574000,7513966,256529359.0000,2,4.316249,1,1.415900,53.118978,10.193064,46.398326,6.997732,0
2016-07-27,sz.300295,33.5307557600,33.7161703000,30.5446058000,30.7202616800,33.5502730800,13590953,445859760.0000,2,7.807055,1,-8.435100,48.638319,9.333265,42.484563,6.407464,0
2016-07-28,sz.300295,30.7202616800,30.9642281800,29.6663264000,30.1542594000,30.7202616800,8109406,251596747.0000,2,4.658288,1,-1.842400,47.742187,9.161305,41.701811,6.289410,0
2016-07-29,sz.300295,30.3201566200,30.3201566200,29.3345319600,29.6370504200,30.1542594000,5893991,179381503.0000,2,3.385687,1,-1.715200,46.923309,9.004170,40.986537,6.181533,0
2016-08-01,sz.300295,29.3735666000,29.4711532000,28.6416671000,29.2564626800,29.6370504200,4854985,144409826.0000,2,2.788850,1,-1.284200,46.320737,8.888542,40.460204,6.102152,0
2016-08-02,sz.300295,29.5589811400,29.6175331000,29.1783934000,29.5492224800,29.2564626800,3048423,91914253.0000,2,1.751106,1,1.000700,46.784254,8.977486,40.865076,6.163215,0
2016-08-03,sz.300295,29.5297051600,29.5394638200,29.1296001000,29.3638079400,29.5492224800,3167512,95289128.0000,2,1.819515,1,-0.627500,46.490693,8.921155,40.608657,6.124542,0
2016-08-04,sz.300295,29.3930839200,29.8224649600,29.3247733000,29.6663264000,29.3638079400,4063616,123330945.0000,2,2.334264,1,1.030200,46.969660,9.013064,41.027024,6.187640,0
2016-08-05,sz.300295,29.6663264000,29.6663264000,29.2076693800,29.2759800000,29.6663264000,3630980,109358727.0000,2,2.085745,1,-1.315800,46.351638,8.894471,40.487195,6.106223,0
2016-08-08,sz.300295,29.3150146400,29.6272917600,28.8856336000,29.5687398000,29.2759800000,4085682,122948534.0000,2,2.346939,1,1.000000,46.815155,8.983416,40.892067,6.167286,0
2016-08-09,sz.300295,29.6663264000,29.9395688800,29.5199465000,29.9395688800,29.5687398000,4502288,137001974.0000,2,2.586250,1,1.254100,47.402275,9.096079,41.404905,6.244631,0
2016-08-10,sz.300295,29.9590862000,30.0176381600,29.4711532000,29.5199465000,29.9395688800,4682576,142709476.0000,2,2.689813,1,-1.401600,46.737902,8.968592,40.824588,6.157108,0
2016-08-11,sz.300295,29.2954973200,29.5199465000,29.0515308200,29.0515308200,29.5199465000,3639196,109143099.0000,2,2.090464,1,-1.586800,45.996276,8.826280,40.176793,6.059409,0
2016-08-12,sz.300295,29.0320135000,29.5199465000,28.9929788600,29.4711532000,29.0515308200,3075042,92338956.0000,2,1.766397,1,1.444400,46.660649,8.953768,40.757110,6.146931,0
2016-08-15,sz.300295,29.5297051600,30.5543644600,29.2857386600,30.3494326000,29.4711532000,7866659,242460618.0000,2,4.518847,1,2.980100,48.051198,9.220602,41.971726,6.330118,0
2016-08-16,sz.300295,30.5250884800,30.7397790000,30.2811219800,30.3201566200,30.3494326000,6614468,206810897.0000,2,3.799551,1,-0.096500,48.004847,9.211707,41.931238,6.324012,0
2016-08-17,sz.300295,30.3103979600,30.5250884800,30.0664314600,30.3494326000,30.3201566200,4064883,126069641.0000,2,2.334992,1,0.096600,48.051198,9.220602,41.971726,6.330118,0
2016-08-18,sz.300295,30.3396739400,30.7690549800,30.1445007400,30.6421924000,30.3494326000,6153379,192364444.0000,2,3.534687,1,0.964600,48.514715,9.309547,42.376598,6.391180,0
2016-08-19,sz.300295,30.5250884800,30.5933991000,30.1249834200,30.4470192000,30.6421924000,3807454,118622520.0000,2,2.187117,1,-0.636900,48.205704,9.250250,42.106683,6.350472,0
2016-08-22,sz.300295,30.4275018800,30.5933991000,30.0566728000,30.0566728000,30.4470192000,3399564,105419983.0000,2,1.952812,1,-1.282100,47.587682,9.131657,41.566854,6.269056,0
2016-08-23,sz.300295,29.9200515600,30.2811219800,29.6760850600,30.0078795000,30.0566728000,2891402,88986708.0000,2,1.660909,1,-0.162300,47.510429,9.116833,41.499375,6.258879,0
2016-08-24,sz.300295,30.0957074400,30.4958125000,29.9590862000,30.1737767200,30.0078795000,3117827,96507964.0000,2,1.790974,1,0.552800,47.773089,9.167235,41.728802,6.293481,0
2016-08-25,sz.300295,29.9590862000,30.6909857000,29.5980157800,30.6617097200,30.1737767200,7602066,235257480.0000,2,4.366857,1,1.617100,48.545616,9.315476,42.403589,6.395251,0
2016-08-26,sz.300295,30.6909857000,31.0910907600,30.0859487800,30.2616046600,30.6617097200,9962944,312492096.0000,2,5.723017,1,-1.304900,47.912143,9.193918,41.850264,6.311799,0
2016-08-29,sz.300295,29.9590862000,30.2030527000,29.3833252600,29.8224649600,30.2616046600,4165603,127483069.0000,2,2.392848,1,-1.451100,45.740274,8.963593,26.618487,6.011326,0
2016-08-30,sz.300295,29.9493275400,30.1347420800,29.7834303200,29.8517409400,29.8224649600,2657962,81455195.0000,2,1.526814,1,0.098200,45.785176,8.972392,26.644618,6.017227,0
2016-08-31,sz.300295,29.9102929000,29.9102929000,29.4711532000,29.7834303200,29.8517409400,2647792,80565662.0000,2,1.520972,1,-0.228800,45.680405,8.951860,26.583646,6.003458,0
2016-09-01,sz.300295,29.8907755800,30.5543644600,29.6956023800,29.8517409400,29.7834303200,4416754,136196020.0000,2,2.537117,1,0.229400,45.785176,8.972392,26.644618,6.017227,0
2016-09-02,sz.300295,29.8517409400,29.9298102200,29.3833252600,29.7639130000,29.8517409400,3369364,102495393.0000,2,1.935465,1,-0.294200,45.650470,8.945994,26.566226,5.999524,0
2016-09-05,sz.300295,29.9102929000,30.0859487800,29.6760850600,29.7443956800,29.7639130000,2466890,75460709.0000,2,1.417056,1,-0.065575,45.620535,8.940128,26.548805,5.995590,0
2016-09-06,sz.300295,29.7931889800,30.4275018800,29.4028425800,30.2908806400,29.7443956800,5921274,181443543.0000,2,3.401359,1,1.837275,46.458708,9.104382,27.036579,6.105745,0
2016-09-07,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-08,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-09,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-12,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-13,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-14,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-19,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-20,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-21,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-22,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-23,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-26,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-27,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-28,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-29,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-09-30,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-10,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-11,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-12,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-13,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-14,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-17,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-18,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-19,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-20,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-21,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-24,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
2016-10-25,sz.300295,30.2908806400,30.2908806400,30.2908806400,30.2908806400,30.2908806400,0,0.0000,2,,0,0.000000,46.458708,9.104382,27.036579,6.105745,0
